YEAR T1,TEAM T1,SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,KADJ T T1,BADJ T T1,TOV% T1,TOV%D T1,OREB% T1,DREB% T1,3PTR T1,3PT% T1,YEAR T2,TEAM T2,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,KADJ T T2,BADJ T T2,TOV% T2,TOV%D T2,OREB% T2,DREB% T2,3PTR T2,3PT% T2,WINNER
2011,Texas,4,114.882,88.1564,26.7252,0.952,79.41176,1.47,87.745,27.862,65.8605,67.0,17.3,19.0,38.2,69.7,26.0,37.7,2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,1
2011,Cincinnati,6,109.822,90.218,19.6039,0.894,75.75758,2.019,64.106,26.215,63.2667,64.5,18.1,22.4,38.4,69.4,34.2,33.9,2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,1
2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,2011,Cincinnati,6,109.822,90.218,19.6039,0.894,75.75758,2.019,64.106,26.215,63.2667,64.5,18.1,22.4,38.4,69.4,34.2,33.9,0
2011,Temple,7,109.724,92.7362,16.988,0.859,78.125,1.787,27.287,20.89,64.7767,65.8,16.3,20.0,32.1,71.5,30.1,35.4,2011,San Diego St.,2,113.834,88.2242,25.6096,0.928,93.75,2.076,41.701,24.555,62.8786,63.9,17.2,19.9,37.6,70.0,30.2,33.6,1
2011,San Diego St.,2,113.834,88.2242,25.6096,0.928,93.75,2.076,41.701,24.555,62.8786,63.9,17.2,19.9,37.6,70.0,30.2,33.6,2011,Temple,7,109.724,92.7362,16.988,0.859,78.125,1.787,27.287,20.89,64.7767,65.8,16.3,20.0,32.1,71.5,30.1,35.4,0
2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,2011,Illinois,9,112.305,92.727,19.5782,0.922,59.375,1.966,69.318,35.021,65.2946,66.9,19.1,18.4,32.1,68.1,31.4,38.7,0
2011,Illinois,9,112.305,92.727,19.5782,0.922,59.375,1.966,69.318,35.021,65.2946,66.9,19.1,18.4,32.1,68.1,31.4,38.7,2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,1
2011,Richmond,12,111.003,95.4298,15.5729,0.835,79.41176,2.275,19.193,18.354,63.1619,63.9,16.6,19.8,28.2,67.1,36.5,40.0,2011,Morehead St.,13,105.208,98.4152,6.79253,0.636,70.0,2.319,6.997,13.533,63.8399,64.7,23.4,22.9,41.3,72.1,33.0,34.9,0
2011,Morehead St.,13,105.208,98.4152,6.79253,0.636,70.0,2.319,6.997,13.533,63.8399,64.7,23.4,22.9,41.3,72.1,33.0,34.9,2011,Richmond,12,111.003,95.4298,15.5729,0.835,79.41176,2.275,19.193,18.354,63.1619,63.9,16.6,19.8,28.2,67.1,36.5,40.0,1
2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,2011,Purdue,3,115.013,89.4016,25.6115,0.938,78.125,1.788,77.588,34.119,66.3974,67.1,15.6,21.7,32.0,70.0,33.0,36.7,0
2011,Purdue,3,115.013,89.4016,25.6115,0.938,78.125,1.788,77.588,34.119,66.3974,67.1,15.6,21.7,32.0,70.0,33.0,36.7,2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,1
2011,Florida St.,10,103.157,88.1874,14.9701,0.849,67.74194,1.687,76.219,27.172,67.5152,69.6,23.1,22.2,35.7,69.1,33.4,33.0,2011,Notre Dame,2,121.279,96.6246,24.6542,0.938,81.25,2.26,57.624,33.256,63.3777,64.6,16.4,15.9,33.8,70.1,38.4,39.2,0
2011,Notre Dame,2,121.279,96.6246,24.6542,0.938,81.25,2.26,57.624,33.256,63.3777,64.6,16.4,15.9,33.8,70.1,38.4,39.2,2011,Florida St.,10,103.157,88.1874,14.9701,0.849,67.74194,1.687,76.219,27.172,67.5152,69.6,23.1,22.2,35.7,69.1,33.4,33.0,1
2011,Pittsburgh,1,119.627,92.2012,27.4261,0.948,84.375,2.0,80.027,29.684,62.2651,63.8,18.3,17.8,42.8,70.9,27.4,39.0,2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,1
2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,2011,Pittsburgh,1,119.627,92.2012,27.4261,0.948,84.375,2.0,80.027,29.684,62.2651,63.8,18.3,17.8,42.8,70.9,27.4,39.0,0
2011,Kansas St.,5,109.524,92.0845,17.4393,0.889,67.74194,1.511,43.162,29.925,66.786,68.4,21.7,22.7,41.2,69.0,33.0,37.4,2011,Wisconsin,4,121.946,96.348,25.5977,0.942,74.19355,1.978,66.994,34.801,56.891,57.9,12.8,16.8,34.2,73.0,40.5,37.1,1
2011,Wisconsin,4,121.946,96.348,25.5977,0.942,74.19355,1.978,66.994,34.801,56.891,57.9,12.8,16.8,34.2,73.0,40.5,37.1,2011,Kansas St.,5,109.524,92.0845,17.4393,0.889,67.74194,1.511,43.162,29.925,66.786,68.4,21.7,22.7,41.2,69.0,33.0,37.4,0
2011,Gonzaga,11,110.61,94.1013,16.5087,0.865,71.875,1.484,36.501,21.413,66.6571,68.2,19.7,21.3,35.5,71.1,28.4,35.6,2011,BYU,3,117.73,94.2638,23.4657,0.922,87.87879,1.951,23.025,24.953,70.3423,71.4,15.3,20.3,31.5,71.3,37.1,36.1,1
2011,BYU,3,117.73,94.2638,23.4657,0.922,87.87879,1.951,23.025,24.953,70.3423,71.4,15.3,20.3,31.5,71.3,37.1,36.1,2011,Gonzaga,11,110.61,94.1013,16.5087,0.865,71.875,1.484,36.501,21.413,66.6571,68.2,19.7,21.3,35.5,71.1,28.4,35.6,0
2011,UCLA,7,107.561,93.8189,13.7419,0.827,68.75,1.198,77.947,26.572,65.5545,66.5,22.1,17.9,36.0,68.6,29.3,32.9,2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,1
2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,2011,UCLA,7,107.561,93.8189,13.7419,0.827,68.75,1.198,77.947,26.572,65.5545,66.5,22.1,17.9,36.0,68.6,29.3,32.9,0
2011,Ohio St.,1,123.643,91.4115,32.232,0.974,94.11765,1.575,91.348,31.137,64.4098,65.6,15.8,23.3,35.3,71.9,32.2,41.3,2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,1
2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,2011,Ohio St.,1,123.643,91.4115,32.232,0.974,94.11765,1.575,91.348,31.137,64.4098,65.6,15.8,23.3,35.3,71.9,32.2,41.3,0
2011,Marquette,11,115.623,97.4927,18.1301,0.877,58.82353,1.908,24.152,33.868,66.7571,67.9,17.5,20.5,36.2,67.1,26.3,35.2,2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,1
2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,2011,Marquette,11,115.623,97.4927,18.1301,0.877,58.82353,1.908,24.152,33.868,66.7571,67.9,17.5,20.5,36.2,67.1,26.3,35.2,0
2011,Duke,1,118.637,89.0891,29.5475,0.964,88.23529,1.669,77.815,29.3,69.1256,70.2,17.3,21.3,35.4,66.5,35.6,37.5,2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,1
2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,2011,Duke,1,118.637,89.0891,29.5475,0.964,88.23529,1.669,77.815,29.3,69.1256,70.2,17.3,21.3,35.4,66.5,35.6,37.5,0
2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,2011,San Diego St.,2,113.834,88.2242,25.6096,0.928,93.75,2.076,41.701,24.555,62.8786,63.9,17.2,19.9,37.6,70.0,30.2,33.6,0
2011,San Diego St.,2,113.834,88.2242,25.6096,0.928,93.75,2.076,41.701,24.555,62.8786,63.9,17.2,19.9,37.6,70.0,30.2,33.6,2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,1
2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,2011,Richmond,12,111.003,95.4298,15.5729,0.835,79.41176,2.275,19.193,18.354,63.1619,63.9,16.6,19.8,28.2,67.1,36.5,40.0,0
2011,Richmond,12,111.003,95.4298,15.5729,0.835,79.41176,2.275,19.193,18.354,63.1619,63.9,16.6,19.8,28.2,67.1,36.5,40.0,2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,1
2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,2011,Florida St.,10,103.157,88.1874,14.9701,0.849,67.74194,1.687,76.219,27.172,67.5152,69.6,23.1,22.2,35.7,69.1,33.4,33.0,0
2011,Florida St.,10,103.157,88.1874,14.9701,0.849,67.74194,1.687,76.219,27.172,67.5152,69.6,23.1,22.2,35.7,69.1,33.4,33.0,2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,1
2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,2011,Wisconsin,4,121.946,96.348,25.5977,0.942,74.19355,1.978,66.994,34.801,56.891,57.9,12.8,16.8,34.2,73.0,40.5,37.1,0
2011,Wisconsin,4,121.946,96.348,25.5977,0.942,74.19355,1.978,66.994,34.801,56.891,57.9,12.8,16.8,34.2,73.0,40.5,37.1,2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,1
2011,BYU,3,117.73,94.2638,23.4657,0.922,87.87879,1.951,23.025,24.953,70.3423,71.4,15.3,20.3,31.5,71.3,37.1,36.1,2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,1
2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,2011,BYU,3,117.73,94.2638,23.4657,0.922,87.87879,1.951,23.025,24.953,70.3423,71.4,15.3,20.3,31.5,71.3,37.1,36.1,0
2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,0
2011,North Carolina,2,110.652,89.1087,21.5431,0.92,78.78788,1.088,91.173,33.486,70.5943,71.7,18.7,19.6,37.2,70.2,25.3,33.3,2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,1
2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,1
2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,2011,Arizona,5,115.936,97.0522,18.8834,0.899,79.41176,1.39,73.308,25.335,65.5658,66.5,18.9,18.7,33.3,71.0,36.8,39.9,0
2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,1
2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,2011,Kansas,1,119.505,90.8029,28.7018,0.967,94.11765,1.993,76.479,26.504,68.9821,69.7,19.1,20.3,36.5,72.0,32.6,38.7,0
2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,0
2011,Florida,2,114.555,95.0304,19.5245,0.894,78.78788,1.736,83.511,28.23,62.5758,63.9,19.1,19.3,38.4,70.1,31.1,35.6,2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,1
2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,1
2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,2011,Kentucky,4,117.76,92.4889,25.2715,0.947,75.75758,1.147,86.899,30.75,65.932,66.9,15.9,18.3,35.2,69.2,31.9,39.7,0
2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,1
2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,2011,VCU,11,109.563,100.813,8.74997,0.711,67.64706,2.142,50.027,18.893,65.9737,66.9,17.5,22.5,31.6,63.6,40.8,35.9,0
2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,0
2011,Butler,8,112.272,97.278,14.9935,0.842,70.96774,1.978,45.189,20.08,63.7754,64.9,17.1,19.1,32.4,72.6,36.9,36.2,2011,Connecticut,3,114.804,93.1006,21.703,0.901,74.28571,0.943,62.489,35.894,65.3986,66.2,17.5,18.1,39.5,65.3,29.3,33.2,1
2010,Kansas,1,119.854,87.3419,32.5121,0.97,94.11765,1.425,85.29,33.083,66.6569,68.4,18.5,20.2,38.2,68.3,30.4,40.9,2010,Lehigh,16,104.907,106.362,-1.45422,0.44,68.75,1.651,10.619,7.914,68.4313,70.6,18.5,19.4,29.7,70.9,29.7,40.0,0
2010,Lehigh,16,104.907,106.362,-1.45422,0.44,68.75,1.651,10.619,7.914,68.4313,70.6,18.5,19.4,29.7,70.9,29.7,40.0,2010,Kansas,1,119.854,87.3419,32.5121,0.97,94.11765,1.425,85.29,33.083,66.6569,68.4,18.5,20.2,38.2,68.3,30.4,40.9,1
2010,UNLV,8,109.859,92.6156,17.2431,0.879,75.0,1.461,51.719,22.024,65.9121,67.8,17.3,22.6,28.6,69.6,35.4,33.1,2010,Northern Iowa,9,108.029,89.7638,18.2648,0.886,87.5,1.964,12.129,18.366,58.576,60.3,17.7,20.6,30.7,74.1,37.4,35.3,1
2010,Northern Iowa,9,108.029,89.7638,18.2648,0.886,87.5,1.964,12.129,18.366,58.576,60.3,17.7,20.6,30.7,74.1,37.4,35.3,2010,UNLV,8,109.859,92.6156,17.2431,0.879,75.0,1.461,51.719,22.024,65.9121,67.8,17.3,22.6,28.6,69.6,35.4,33.1,0
2010,Michigan St.,5,112.268,91.9702,20.2975,0.901,75.0,1.634,87.758,28.984,65.5206,67.5,21.0,19.4,40.5,71.6,25.2,33.3,2010,New Mexico St.,12,111.342,105.22,6.12172,0.598,65.625,1.708,19.361,21.528,70.1148,72.0,17.9,18.6,29.7,65.9,38.7,37.4,0
2010,New Mexico St.,12,111.342,105.22,6.12172,0.598,65.625,1.708,19.361,21.528,70.1148,72.0,17.9,18.6,29.7,65.9,38.7,37.4,2010,Michigan St.,5,112.268,91.9702,20.2975,0.901,75.0,1.634,87.758,28.984,65.5206,67.5,21.0,19.4,40.5,71.6,25.2,33.3,1
2010,Maryland,4,117.599,94.8962,22.7026,0.914,73.33333,2.003,75.457,30.926,68.1243,70.4,16.7,21.5,35.3,62.9,24.5,38.8,2010,Houston,13,111.84,102.537,9.30246,0.736,54.54545,1.998,23.414,20.266,70.8516,72.8,12.5,23.4,30.8,61.7,35.5,35.6,0
2010,Houston,13,111.84,102.537,9.30246,0.736,54.54545,1.998,23.414,20.266,70.8516,72.8,12.5,23.4,30.8,61.7,35.5,35.6,2010,Maryland,4,117.599,94.8962,22.7026,0.914,73.33333,2.003,75.457,30.926,68.1243,70.4,16.7,21.5,35.3,62.9,24.5,38.8,1
2010,Tennessee,6,106.604,89.2115,17.3928,0.883,75.75758,1.941,51.85,29.253,67.6684,69.6,18.7,23.7,32.5,68.2,31.7,31.3,2010,San Diego St.,11,111.49,94.1721,17.3175,0.849,74.19355,1.438,48.75,24.05,62.9348,64.4,21.0,20.7,40.2,68.2,30.7,32.3,0
2010,San Diego St.,11,111.49,94.1721,17.3175,0.849,74.19355,1.438,48.75,24.05,62.9348,64.4,21.0,20.7,40.2,68.2,30.7,32.3,2010,Tennessee,6,106.604,89.2115,17.3928,0.883,75.75758,1.941,51.85,29.253,67.6684,69.6,18.7,23.7,32.5,68.2,31.7,31.3,1
2010,Georgetown,3,116.551,92.2687,24.2828,0.922,69.69697,1.295,87.834,35.728,65.0947,66.6,20.8,19.8,32.8,67.8,30.0,38.8,2010,Ohio,14,105.808,98.4546,7.35379,0.652,58.82353,1.364,24.434,13.908,68.1933,70.1,18.1,21.4,31.1,66.1,35.2,35.8,1
2010,Ohio,14,105.808,98.4546,7.35379,0.652,58.82353,1.364,24.434,13.908,68.1933,70.1,18.1,21.4,31.1,66.1,35.2,35.8,2010,Georgetown,3,116.551,92.2687,24.2828,0.922,69.69697,1.295,87.834,35.728,65.0947,66.6,20.8,19.8,32.8,67.8,30.0,38.8,0
2010,Oklahoma St.,7,111.497,94.9637,16.5333,0.893,68.75,1.456,59.468,30.206,66.2045,67.9,18.4,19.3,29.5,72.4,41.9,35.2,2010,Georgia Tech,10,108.997,90.9613,18.0357,0.893,63.63636,1.267,83.706,33.163,67.9549,69.8,23.1,21.3,38.3,65.7,28.3,36.7,1
2010,Georgia Tech,10,108.997,90.9613,18.0357,0.893,63.63636,1.267,83.706,33.163,67.9549,69.8,23.1,21.3,38.3,65.7,28.3,36.7,2010,Oklahoma St.,7,111.497,94.9637,16.5333,0.893,68.75,1.456,59.468,30.206,66.2045,67.9,18.4,19.3,29.5,72.4,41.9,35.2,0
2010,Ohio St.,2,117.429,91.9581,25.4713,0.94,79.41176,1.975,77.427,30.606,64.023,66.1,17.3,21.7,29.4,71.5,34.9,38.8,2010,UC Santa Barbara,15,100.038,97.6604,2.37748,0.579,67.85714,1.468,8.349,13.504,66.0756,67.6,22.8,22.3,27.5,67.3,36.1,37.8,0
2010,UC Santa Barbara,15,100.038,97.6604,2.37748,0.579,67.85714,1.468,8.349,13.504,66.0756,67.6,22.8,22.3,27.5,67.3,36.1,37.8,2010,Ohio St.,2,117.429,91.9581,25.4713,0.94,79.41176,1.975,77.427,30.606,64.023,66.1,17.3,21.7,29.4,71.5,34.9,38.8,1
2010,Syracuse,1,118.167,90.5783,27.5886,0.953,87.5,1.804,56.087,28.835,68.6909,71.5,21.1,22.7,37.2,65.0,29.9,38.5,2010,Vermont,16,103.697,100.573,3.12414,0.557,73.52941,2.038,26.761,8.712,65.8979,68.2,20.7,20.1,36.2,66.7,27.6,32.1,0
2010,Vermont,16,103.697,100.573,3.12414,0.557,73.52941,2.038,26.761,8.712,65.8979,68.2,20.7,20.1,36.2,66.7,27.6,32.1,2010,Syracuse,1,118.167,90.5783,27.5886,0.953,87.5,1.804,56.087,28.835,68.6909,71.5,21.1,22.7,37.2,65.0,29.9,38.5,1
2010,Gonzaga,8,112.378,95.585,16.7934,0.875,80.64516,1.25,51.509,22.1,67.0743,69.5,18.6,18.3,32.4,71.4,27.8,36.5,2010,Florida St.,9,104.941,86.3361,18.605,0.898,70.96774,1.262,83.764,31.177,64.8904,67.3,24.7,23.7,38.6,67.4,32.0,33.6,0
2010,Florida St.,9,104.941,86.3361,18.605,0.898,70.96774,1.262,83.764,31.177,64.8904,67.3,24.7,23.7,38.6,67.4,32.0,33.6,2010,Gonzaga,8,112.378,95.585,16.7934,0.875,80.64516,1.25,51.509,22.1,67.0743,69.5,18.6,18.3,32.4,71.4,27.8,36.5,1
2010,Butler,5,110.745,90.7154,20.0295,0.895,87.5,1.671,31.589,20.638,63.243,65.1,19.2,21.1,31.2,72.9,39.4,34.2,2010,UTEP,12,107.504,89.9248,17.5793,0.886,81.25,1.843,23.484,19.818,67.4737,69.3,18.6,22.5,29.2,69.7,31.2,34.7,0
2010,UTEP,12,107.504,89.9248,17.5793,0.886,81.25,1.843,23.484,19.818,67.4737,69.3,18.6,22.5,29.2,69.7,31.2,34.7,2010,Butler,5,110.745,90.7154,20.0295,0.895,87.5,1.671,31.589,20.638,63.243,65.1,19.2,21.1,31.2,72.9,39.4,34.2,1
2010,Vanderbilt,4,113.609,96.0838,17.5253,0.881,74.19355,1.374,72.84,29.018,68.4945,69.8,19.4,19.3,32.7,65.0,30.0,37.0,2010,Murray St.,13,108.952,94.3666,14.5856,0.791,87.5,1.736,12.64,9.836,65.5723,67.4,21.4,24.4,39.1,66.7,31.3,37.2,1
2010,Murray St.,13,108.952,94.3666,14.5856,0.791,87.5,1.736,12.64,9.836,65.5723,67.4,21.4,24.4,39.1,66.7,31.3,37.2,2010,Vanderbilt,4,113.609,96.0838,17.5253,0.881,74.19355,1.374,72.84,29.018,68.4945,69.8,19.4,19.3,32.7,65.0,30.0,37.0,0
2010,Xavier,6,114.769,94.9437,19.8256,0.897,75.0,1.45,54.813,27.451,68.8639,70.3,18.3,18.2,35.0,70.6,31.7,37.2,2010,Minnesota,11,112.547,93.7989,18.7481,0.902,61.76471,1.739,60.317,30.379,65.3869,67.4,19.1,21.6,33.4,68.0,31.3,40.4,0
2010,Minnesota,11,112.547,93.7989,18.7481,0.902,61.76471,1.739,60.317,30.379,65.3869,67.4,19.1,21.6,33.4,68.0,31.3,40.4,2010,Xavier,6,114.769,94.9437,19.8256,0.897,75.0,1.45,54.813,27.451,68.8639,70.3,18.3,18.2,35.0,70.6,31.7,37.2,1
2010,Pittsburgh,3,111.307,92.5315,18.7753,0.883,75.0,1.44,68.381,29.605,60.3262,62.0,19.5,16.9,37.3,68.4,29.3,34.3,2010,Oakland,14,107.635,103.917,3.71824,0.585,75.0,1.964,15.114,18.062,68.5659,69.9,19.6,18.3,37.2,68.8,30.9,32.0,0
2010,Oakland,14,107.635,103.917,3.71824,0.585,75.0,1.964,15.114,18.062,68.5659,69.9,19.6,18.3,37.2,68.8,30.9,32.0,2010,Pittsburgh,3,111.307,92.5315,18.7753,0.883,75.0,1.44,68.381,29.605,60.3262,62.0,19.5,16.9,37.3,68.4,29.3,34.3,1
2010,BYU,7,117.315,92.8309,24.4842,0.934,84.84848,1.561,27.091,21.607,70.9239,72.0,15.9,22.0,31.0,73.0,33.2,41.6,2010,Florida,10,112.433,97.4388,14.9939,0.845,63.63636,1.486,89.841,29.304,63.5599,65.7,18.3,20.6,36.7,67.0,32.0,31.3,0
2010,Florida,10,112.433,97.4388,14.9939,0.845,63.63636,1.486,89.841,29.304,63.5599,65.7,18.3,20.6,36.7,67.0,32.0,31.3,2010,BYU,7,117.315,92.8309,24.4842,0.934,84.84848,1.561,27.091,21.607,70.9239,72.0,15.9,22.0,31.0,73.0,33.2,41.6,1
2010,Kansas St.,2,115.425,90.4885,24.9367,0.946,78.125,1.717,43.295,35.3,69.501,71.0,20.2,23.6,41.0,66.8,32.2,35.7,2010,North Texas,15,102.939,103.298,-0.35881,0.458,73.33333,1.925,20.119,10.93,67.1128,68.7,21.1,18.3,32.2,70.1,30.3,33.1,0
2010,North Texas,15,102.939,103.298,-0.35881,0.458,73.33333,1.925,20.119,10.93,67.1128,68.7,21.1,18.3,32.2,70.1,30.3,33.1,2010,Kansas St.,2,115.425,90.4885,24.9367,0.946,78.125,1.717,43.295,35.3,69.501,71.0,20.2,23.6,41.0,66.8,32.2,35.7,1
2010,Kentucky,1,114.384,89.4743,24.9097,0.945,94.11765,0.851,90.246,24.373,67.5908,69.5,20.5,19.9,40.8,68.0,29.9,34.1,2010,East Tennessee St.,16,100.3,97.8928,2.40771,0.532,57.57576,1.558,16.46,13.94,66.1025,68.3,21.2,24.2,35.1,66.2,28.9,31.4,0
2010,East Tennessee St.,16,100.3,97.8928,2.40771,0.532,57.57576,1.558,16.46,13.94,66.1025,68.3,21.2,24.2,35.1,66.2,28.9,31.4,2010,Kentucky,1,114.384,89.4743,24.9097,0.945,94.11765,0.851,90.246,24.373,67.5908,69.5,20.5,19.9,40.8,68.0,29.9,34.1,1
2010,Texas,8,113.444,92.8117,20.6323,0.917,72.72727,1.575,85.262,31.848,71.1683,72.9,18.7,20.3,39.6,68.4,25.9,34.5,2010,Wake Forest,9,106.69,91.7943,14.8954,0.853,65.51724,1.84,78.599,30.998,68.4678,70.4,21.1,19.6,38.5,66.1,23.2,31.3,1
